"Trial.key","Frame.number","Evidence.for.stim.1","Evidence.for.stim.2"
30450,0,207,193
30451,0,206,194
30452,0,193,207
30453,0,193,207
30454,0,194,206
30455,0,194,206
30456,0,205,195
30457,0,195,205
30458,0,194,206
30459,0,206,194
30460,0,207,193
30461,0,207,193
30462,0,206,194
30463,0,206,194
30464,0,195,205
30465,0,194,206
30466,0,206,194
30467,0,207,193
30468,0,208,192
30469,0,192,208
30470,0,207,193
30471,0,208,192
30472,0,208,192
30473,0,193,207
30474,0,193,207
30475,0,206,194
30476,0,207,193
30477,0,208,192
30478,0,191,209
30479,0,191,209
30480,0,192,208
30481,0,191,209
30482,0,209,191
30483,0,190,210
30484,0,211,189
30485,0,211,189
30486,0,190,210
30487,0,210,190
30488,0,209,191
30489,0,191,209
30490,0,208,192
30491,0,208,192
30492,0,193,207
30493,0,208,192
30494,0,209,191
30495,0,210,190
30496,0,189,211
30497,0,189,211
30498,0,190,210
30499,0,190,210
30500,0,209,191
30501,0,209,191
30502,0,192,208
30503,0,209,191
30504,0,210,190
30505,0,190,210
30506,0,209,191
30507,0,209,191
30508,0,192,208
30509,0,192,208
30510,0,193,207
30511,0,207,193
30512,0,206,194
30513,0,194,206
30514,0,207,193
30515,0,193,207
30516,0,206,194
30517,0,193,207
30518,0,193,207
30519,0,206,194
30520,0,193,207
30521,0,207,193
30522,0,194,206
30523,0,194,206
30524,0,205,195
30525,0,205,195
30526,0,196,204
30527,0,196,204
30528,0,197,203
30529,0,196,204
30530,0,204,196
30531,0,203,197
30532,0,196,204
30533,0,204,196
30534,0,203,197
30535,0,204,196
30536,0,205,195
30537,0,206,194
30538,0,206,194
30539,0,195,205
30540,0,195,205
30541,0,204,196
30542,0,195,205
30543,0,205,195
30544,0,204,196
30545,0,196,204
30546,0,197,203
30547,0,203,197
30548,0,198,202
30549,0,197,203
30550,0,203,197
30551,0,196,204
30552,0,204,196
30553,0,195,205
30554,0,206,194
30555,0,206,194
30556,0,207,193
30557,0,192,208
30558,0,192,208
30559,0,191,209
30560,0,191,209
30561,0,208,192
30562,0,209,191
30563,0,209,191
30564,0,192,208
30565,0,192,208
30566,0,209,191
30567,0,191,209
30568,0,192,208
30569,0,192,208
30570,0,207,193
30571,0,207,193
30572,0,206,194
30573,0,206,194
30574,0,195,205
30575,0,195,205
30576,0,206,194
30577,0,206,194
30578,0,193,207
30579,0,207,193
30580,0,194,206
30581,0,207,193
30582,0,207,193
30583,0,192,208
30584,0,208,192
30585,0,207,193
30586,0,193,207
30587,0,194,206
30588,0,194,206
30589,0,195,205
30590,0,205,195
30591,0,204,196
30592,0,204,196
30593,0,197,203
30594,0,197,203
30595,0,198,202
30596,0,202,198
30597,0,203,197
30598,0,197,203
30599,0,198,202
30600,0,198,202
30601,0,199,201
30602,0,201,199
30603,0,198,202
30604,0,198,202
30605,0,201,199
30606,0,199,201
30607,0,199,201
30608,0,198,202
30609,0,198,202
30610,0,201,199
30611,0,199,201
30612,0,199,201
30613,0,201,199
30614,0,198,202
30615,0,198,202
30616,0,201,199
30617,0,202,198
30618,0,203,197
30619,0,197,203
30620,0,198,202
30621,0,202,198
30622,0,199,201
30623,0,199,201
30624,0,202,198
30625,0,202,198
30626,0,199,201
30627,0,198,202
30628,0,202,198
30629,0,197,203
30630,0,204,196
30631,0,204,196
30632,0,205,195
30633,0,205,195
30634,0,194,206
30635,0,206,194
30636,0,207,193
30637,0,192,208
30638,0,208,192
30639,0,191,209
30640,0,209,191
30641,0,192,208
30642,0,208,192
30643,0,207,193
30644,0,207,193
30645,0,192,208
30646,0,192,208
30647,0,209,191
30648,0,191,209
30649,0,192,208
30650,0,208,192
30651,0,191,209
30652,0,209,191
30653,0,210,190
30654,0,190,210
30655,0,209,191
30656,0,191,209
30657,0,192,208
30658,0,192,208
30659,0,193,207
30660,0,193,207
30661,0,208,192
30662,0,208,192
30663,0,191,209
30664,0,209,191
30665,0,208,192
30666,0,191,209
30667,0,191,209
30668,0,192,208
30669,0,191,209
30670,0,209,191
30671,0,208,192
30672,0,208,192
30673,0,191,209
30674,0,191,209
30675,0,192,208
30676,0,208,192
30677,0,193,207
30678,0,207,193
30679,0,194,206
30680,0,206,194
30681,0,205,195
30682,0,205,195
30683,0,237,163
30684,0,235,165
30685,0,235,165
30686,0,234,166
30687,0,167,233
30688,0,233,167
30689,0,232,168
30690,0,232,168
30691,0,169,231
30692,0,230,170
30693,0,171,229
30694,0,229,171
30695,0,172,228
30696,0,227,173
30697,0,226,174
30698,0,226,174
30699,0,225,175
30700,0,225,175
30701,0,223,177
30702,0,178,222
30703,0,178,222
30704,0,221,179
30705,0,221,179
30706,0,178,222
30707,0,222,178
30708,0,177,223
30709,0,223,177
30710,0,222,178
30711,0,221,179
30712,0,220,180
30713,0,220,180
30714,0,181,219
30715,0,181,219
30716,0,182,218
30717,0,217,183
30718,0,217,183
30719,0,216,184
30720,0,185,215
30721,0,184,216
30722,0,186,214
30723,0,187,213
30724,0,212,188
30725,0,187,213
30726,0,213,187
30727,0,212,188
30728,0,188,212
30729,0,186,214
30730,0,214,186
30731,0,187,213
30732,0,191,209
30733,0,190,210
30734,0,189,211
30735,0,188,212
30736,0,190,210
30737,0,211,189
30738,0,190,210
30739,0,211,189
30740,0,211,189
30741,0,210,190
30742,0,211,189
30743,0,190,210
30744,0,211,189
30745,0,190,210
30746,0,191,209
30747,0,190,210
30748,0,191,209
30749,0,208,192
30750,0,208,192
30751,0,206,194
30752,0,194,206
30753,0,207,193
30754,0,193,207
30755,0,194,206
30756,0,207,193
30757,0,208,192
30758,0,209,191
30759,0,191,209
30760,0,192,208
30761,0,192,208
30762,0,206,194
30763,0,192,208
30764,0,209,191
30765,0,209,191
30766,0,192,208
30767,0,191,209
30768,0,190,210
30769,0,211,189
30770,0,211,189
30771,0,188,212
30772,0,188,212
30773,0,211,189
30774,0,212,188
30775,0,187,213
30776,0,187,213
30777,0,212,188
30778,0,212,188
30779,0,189,211
30780,0,188,212
30781,0,213,187
30782,0,186,214
30783,0,185,215
30784,0,216,184
30785,0,184,216
30786,0,217,183
30787,0,216,184
30788,0,217,183
30789,0,184,216
30790,0,183,217
30791,0,182,218
30792,0,181,219
30793,0,182,218
30794,0,217,183
30795,0,184,216
30796,0,185,215
30797,0,215,185
30798,0,184,216
30799,0,216,184
30800,0,217,183
30801,0,182,218
30802,0,218,182
30803,0,181,219
30804,0,219,181
30805,0,178,222
30806,0,222,178
30807,0,177,223
30808,0,222,178
30809,0,177,223
30810,0,221,179
30811,0,221,179
30812,0,180,220
30813,0,181,219
30814,0,181,219
30815,0,182,218
30816,0,218,182
30817,0,217,183
30818,0,217,183
30819,0,216,184
30820,0,185,215
30821,0,216,184
30822,0,186,214
30823,0,185,215
30824,0,186,214
30825,0,185,215
30826,0,183,217
30827,0,183,217
30828,0,208,192
30829,0,208,192
30830,0,207,193
30831,0,207,193
30832,0,194,206
30833,0,206,194
30834,0,193,207
30835,0,207,193
30836,0,192,208
30837,0,192,208
30838,0,193,207
30839,0,193,207
30840,0,194,206
30841,0,206,194
30842,0,205,195
30843,0,195,205
30844,0,206,194
30845,0,206,194
30846,0,205,195
30847,0,205,195
30848,0,204,196
30849,0,196,204
30850,0,195,205
30851,0,194,206
30852,0,194,206
30853,0,207,193
30854,0,193,207
30855,0,208,192
30856,0,208,192
30857,0,191,209
30858,0,210,190
30859,0,190,210
30860,0,211,189
30861,0,211,189
30862,0,210,190
30863,0,190,210
30864,0,211,189
30865,0,189,211
30866,0,210,190
30867,0,210,190
30868,0,209,191
30869,0,209,191
30870,0,192,208
30871,0,192,208
30872,0,193,207
30873,0,192,208
30874,0,209,191
30875,0,191,209
30876,0,210,190
30877,0,210,190
30878,0,209,191
30879,0,191,209
30880,0,190,210
30881,0,190,210
30882,0,209,191
30883,0,191,209
30884,0,208,192
30885,0,192,208
30886,0,209,191
30887,0,209,191
30888,0,210,190
30889,0,210,190
30890,0,191,209
30891,0,209,191
30892,0,192,208
30893,0,192,208
30894,0,207,193
30895,0,193,207
30896,0,208,192
30897,0,192,208
30898,0,209,191
30899,0,209,191
30900,0,208,192
30901,0,192,208
30902,0,209,191
30903,0,209,191
30904,0,208,192
30905,0,208,192
30906,0,207,193
30907,0,207,193
30908,0,206,194
30909,0,194,206
30910,0,193,207
30911,0,193,207
30912,0,208,192
30913,0,208,192
30914,0,193,207
30915,0,208,192
30916,0,192,208
30917,0,207,193
30918,0,192,208
30919,0,191,209
30920,0,190,210
30921,0,189,211
30922,0,189,211
30923,0,210,190
30924,0,190,210
30925,0,191,209
30926,0,210,190
30927,0,211,189
30928,0,211,189
30929,0,210,190
30930,0,189,211
30931,0,211,189
30932,0,210,190
30933,0,190,210
30934,0,189,211
30935,0,211,189
30936,0,190,210
30937,0,190,210
30938,0,191,209
30939,0,210,190
30940,0,190,210
30941,0,191,209
30942,0,209,191
30943,0,192,208
30944,0,192,208
30945,0,209,191
30946,0,209,191
30947,0,208,192
30948,0,192,208
30949,0,209,191
30950,0,191,209
30951,0,192,208
30952,0,208,192
30953,0,207,193
30954,0,193,207
30955,0,192,208
30956,0,209,191
30957,0,209,191
30958,0,208,192
30959,0,192,208
30960,0,193,207
30961,0,192,208
30962,0,209,191
30963,0,209,191
30964,0,190,210
30965,0,211,189
30966,0,189,211
30967,0,188,212
30968,0,213,187
30969,0,213,187
30970,0,188,212
30971,0,212,188
30972,0,211,189
30973,0,212,188
30974,0,188,212
30975,0,189,211
30976,0,189,211
30977,0,212,188
30978,0,212,188
30979,0,189,211
30980,0,189,211
30981,0,210,190
30982,0,190,210
30983,0,191,209
30984,0,210,190
30985,0,190,210
30986,0,191,209
30987,0,209,191
30988,0,208,192
30989,0,192,208
30990,0,209,191
30991,0,191,209
30992,0,192,208
30993,0,208,192
30994,0,193,207
30995,0,208,192
30996,0,208,192
30997,0,193,207
30998,0,207,193
30999,0,206,194
31000,0,206,194
31001,0,195,205
31002,0,206,194
31003,0,206,194
31004,0,195,205
31005,0,195,205
31006,0,206,194
31007,0,206,194
31008,0,205,195
31009,0,195,205
31010,0,196,204
31011,0,195,205
31012,0,194,206
31013,0,193,207
31014,0,208,192
31015,0,208,192
31016,0,207,193
31017,0,193,207
31018,0,208,192
31019,0,192,208
31020,0,193,207
31021,0,207,193
31022,0,194,206
31023,0,207,193
31024,0,207,193
31025,0,194,206
31026,0,207,193
31027,0,193,207
31028,0,208,192
31029,0,192,208
31030,0,191,209
31031,0,210,190
31032,0,190,210
31033,0,209,191
31034,0,209,191
31035,0,208,192
31036,0,191,209
31037,0,210,190
31038,0,190,210
31039,0,211,189
31040,0,189,211
31041,0,210,190
31042,0,210,190
31043,0,209,191
31044,0,209,191
31045,0,192,208
31046,0,209,191
31047,0,209,191
31048,0,208,192
31049,0,208,192
31050,0,193,207
31051,0,207,193
31052,0,206,194
31053,0,206,194
31054,0,205,195
31055,0,195,205
31056,0,194,206
31057,0,193,207
31058,0,208,192
31059,0,191,209
31060,0,210,190
31061,0,210,190
31062,0,209,191
31063,0,209,191
31064,0,192,208
31065,0,209,191
31066,0,209,191
31067,0,192,208
31068,0,171,229
31069,0,170,230
31070,0,170,230
31071,0,231,169
31072,0,169,231
31073,0,170,230
31074,0,230,170
31075,0,171,229
31076,0,229,171
31077,0,172,228
31078,0,171,229
31079,0,171,229
31080,0,228,172
31081,0,172,228
31082,0,171,229
31083,0,230,170
31084,0,170,230
31085,0,171,229
31086,0,229,171
31087,0,172,228
31088,0,172,228
31089,0,171,229
31090,0,171,229
31091,0,172,228
31092,0,172,228
31093,0,173,227
31094,0,227,173
31095,0,174,226
31096,0,173,227
31097,0,173,227
31098,0,174,226
31099,0,174,226
31100,0,175,225
31101,0,174,226
31102,0,174,226
31103,0,225,175
31104,0,226,174
31105,0,174,226
31106,0,225,175
31107,0,175,225
31108,0,176,224
31109,0,225,175
31110,0,175,225
31111,0,174,226
31112,0,173,227
31113,0,228,172
31114,0,172,228
31115,0,229,171
31116,0,229,171
31117,0,228,172
31118,0,172,228
31119,0,227,173
31120,0,227,173
31121,0,174,226
31122,0,173,227
31123,0,172,228
31124,0,228,172
31125,0,173,227
31126,0,173,227
31127,0,172,228
31128,0,229,171
31129,0,229,171
31130,0,172,228
31131,0,171,229
31132,0,230,170
31133,0,230,170
31134,0,229,171
31135,0,171,229
31136,0,228,172
31137,0,228,172
31138,0,173,227
31139,0,227,173
31140,0,226,174
31141,0,174,226
31142,0,227,173
31143,0,227,173
31144,0,226,174
31145,0,226,174
31146,0,225,175
31147,0,175,225
31148,0,226,174
31149,0,226,174
31150,0,175,225
31151,0,175,225
31152,0,176,224
31153,0,176,224
31154,0,225,175
31155,0,225,175
31156,0,224,176
31157,0,176,224
31158,0,175,225
31159,0,226,174
31160,0,174,226
31161,0,227,173
31162,0,227,173
31163,0,174,226
31164,0,174,226
31165,0,227,173
31166,0,173,227
31167,0,226,174
31168,0,174,226
31169,0,173,227
31170,0,228,172
31171,0,228,172
31172,0,173,227
31173,0,173,227
31174,0,174,226
31175,0,227,173
31176,0,227,173
31177,0,174,226
31178,0,226,174
31179,0,225,175
31180,0,225,175
31181,0,176,224
31182,0,225,175
31183,0,175,225
31184,0,224,176
31185,0,176,224
31186,0,225,175
31187,0,225,175
31188,0,224,176
31189,0,176,224
31190,0,225,175
31191,0,175,225
31192,0,176,224
31193,0,175,225
31194,0,226,174
31195,0,174,226
31196,0,175,225
31197,0,174,226
31198,0,227,173
31199,0,227,173
31200,0,174,226
31201,0,226,174
31202,0,225,175
31203,0,175,225
31204,0,174,226
31205,0,174,226
31206,0,173,227
31207,0,173,227
31208,0,172,228
31209,0,171,229
31210,0,171,229
31211,0,230,170
31212,0,230,170
31213,0,229,171
31214,0,229,171
31215,0,172,228
31216,0,172,228
31217,0,227,173
31218,0,227,173
31219,0,226,174
31220,0,226,174
31221,0,225,175
31222,0,175,225
31223,0,224,176
31224,0,224,176
31225,0,223,177
31226,0,223,177
31227,0,222,178
31228,0,178,222
31229,0,179,221
31230,0,222,178
31231,0,222,178
31232,0,221,179
31233,0,221,179
31234,0,180,220
31235,0,221,179
31236,0,179,221
31237,0,180,220
31238,0,179,221
31239,0,179,221
31240,0,222,178
31241,0,222,178
31242,0,221,179
31243,0,179,221
31244,0,180,220
31245,0,179,221
31246,0,179,221
31247,0,178,222
31248,0,222,178
31249,0,221,179
31250,0,221,179
31251,0,222,178
31252,0,222,178
31253,0,179,221
31254,0,179,221
31255,0,180,220
31256,0,221,179
31257,0,178,222
31258,0,177,223
31259,0,224,176
31260,0,224,176
31261,0,175,225
31262,0,225,175
31263,0,224,176
31264,0,224,176
31265,0,177,223
31266,0,223,177
31267,0,222,178
31268,0,222,178
31269,0,221,179
31270,0,179,221
31271,0,220,180
31272,0,180,220
31273,0,179,221
31274,0,221,179
31275,0,180,220
31276,0,180,220
31277,0,219,181
31278,0,181,219
31279,0,182,218
31280,0,181,219
31281,0,219,181
31282,0,182,218
31283,0,218,182
31284,0,217,183
31285,0,217,183
31286,0,218,182
31287,0,218,182
31288,0,183,217
31289,0,182,218
31290,0,218,182
31291,0,217,183
31292,0,217,183
31293,0,218,182
31294,0,218,182
31295,0,181,219
31296,0,220,180
31297,0,180,220
31298,0,221,179
31299,0,221,179
31300,0,180,220
31301,0,221,179
31302,0,222,178
31303,0,222,178
31304,0,179,221
31305,0,221,179
31306,0,180,220
31307,0,180,220
31308,0,225,175
31309,0,224,176
31310,0,176,224
31311,0,177,223
31312,0,176,224
31313,0,176,224
31314,0,175,225
31315,0,175,225
31316,0,176,224
31317,0,225,175
31318,0,225,175
31319,0,224,176
31320,0,176,224
31321,0,223,177
31322,0,223,177
31323,0,222,178
31324,0,177,223
31325,0,177,223
31326,0,222,178
31327,0,178,222
31328,0,221,179
31329,0,221,179
31330,0,222,178
31331,0,178,222
31332,0,179,221
31333,0,179,221
31334,0,220,180
31335,0,220,180
31336,0,181,219
31337,0,181,219
31338,0,218,182
31339,0,218,182
31340,0,217,183
31341,0,217,183
31342,0,184,216
31343,0,216,184
31344,0,185,215
31345,0,216,184
31346,0,216,184
31347,0,215,185
31348,0,185,215
31349,0,214,186
31350,0,185,215
31351,0,215,185
31352,0,186,214
31353,0,215,185
31354,0,185,215
31355,0,186,214
31356,0,186,214
31357,0,213,187
31358,0,213,187
31359,0,188,212
31360,0,188,212
31361,0,187,213
31362,0,213,187
31363,0,188,212
31364,0,212,188
31365,0,189,211
31366,0,211,189
31367,0,212,188
31368,0,188,212
31369,0,187,213
31370,0,214,186
31371,0,215,185
31372,0,215,185
31373,0,186,214
31374,0,186,214
31375,0,213,187
31376,0,187,213
31377,0,212,188
31378,0,213,187
31379,0,186,214
31380,0,214,186
31381,0,215,185
31382,0,215,185
31383,0,214,186
31384,0,185,215
31385,0,215,185
31386,0,184,216
31387,0,184,216
31388,0,185,215
31389,0,215,185
31390,0,184,216
31391,0,184,216
31392,0,215,185
31393,0,184,216
31394,0,184,216
31395,0,185,215
31396,0,215,185
31397,0,184,216
31398,0,184,216
31399,0,185,215
31400,0,215,185
31401,0,214,186
31402,0,185,215
31403,0,185,215
31404,0,214,186
31405,0,214,186
31406,0,187,213
31407,0,187,213
31408,0,214,186
31409,0,186,214
31410,0,187,213
31411,0,187,213
31412,0,188,212
31413,0,188,212
31414,0,211,189
31415,0,188,212
31416,0,187,213
31417,0,213,187
31418,0,188,212
31419,0,213,187
31420,0,187,213
31421,0,212,188
31422,0,188,212
31423,0,213,187
31424,0,186,214
31425,0,215,185
31426,0,216,184
31427,0,183,217
31428,0,182,218
31429,0,218,182
31430,0,217,183
31431,0,182,218
31432,0,182,218
31433,0,217,183
31434,0,217,183
31435,0,184,216
31436,0,184,216
31437,0,215,185
31438,0,216,184
31439,0,183,217
31440,0,217,183
31441,0,216,184
31442,0,184,216
31443,0,185,215
31444,0,216,184
31445,0,183,217
31446,0,183,217
31447,0,216,184
31448,0,184,216
31449,0,185,215
31450,0,185,215
31451,0,214,186
31452,0,185,215
31453,0,215,185
31454,0,186,214
31455,0,214,186
31456,0,187,213
31457,0,187,213
31458,0,188,212
31459,0,213,187
31460,0,213,187
31461,0,212,188
31462,0,212,188
31463,0,189,211
31464,0,211,189
31465,0,190,210
31466,0,211,189
31467,0,188,212
31468,0,187,213
31469,0,213,187
31470,0,188,212
31471,0,187,213
31472,0,187,213
31473,0,212,188
31474,0,188,212
31475,0,189,211
31476,0,211,189
31477,0,212,188
31478,0,212,188
31479,0,189,211
31480,0,212,188
31481,0,212,188
31482,0,213,187
31483,0,213,187
31484,0,188,212
31485,0,212,188
31486,0,189,211
31487,0,189,211
31488,0,210,190
31489,0,210,190
31490,0,209,191
31491,0,210,190
31492,0,189,211
31493,0,189,211
31494,0,190,210
31495,0,210,190
31496,0,191,209
31497,0,191,209
31498,0,192,208
31499,0,209,191
31500,0,191,209
31501,0,192,208
31502,0,208,192
31503,0,207,193
31504,0,193,207
31505,0,194,206
31506,0,206,194
31507,0,205,195
31508,0,195,205
31509,0,206,194
31510,0,206,194
31511,0,207,193
31512,0,192,208
31513,0,191,209
31514,0,210,190
31515,0,190,210
31516,0,209,191
31517,0,191,209
31518,0,208,192
31519,0,192,208
31520,0,207,193
31521,0,208,192
31522,0,192,208
31523,0,191,209
31524,0,209,191
31525,0,208,192
31526,0,192,208
31527,0,207,193
31528,0,207,193
31529,0,192,208
31530,0,192,208
31531,0,207,193
31532,0,193,207
31533,0,194,206
31534,0,194,206
31535,0,195,205
31536,0,205,195
31537,0,196,204
31538,0,195,205
31539,0,205,195
31540,0,206,194
31541,0,206,194
31542,0,195,205
31543,0,195,205
31544,0,196,204
31545,0,205,195
31546,0,194,206
31547,0,206,194
31548,0,181,219
31549,0,180,220
31550,0,220,180
31551,0,181,219
31552,0,220,180
31553,0,180,220
31554,0,221,179
31555,0,179,221
31556,0,180,220
31557,0,221,179
31558,0,179,221
31559,0,178,222
31560,0,177,223
31561,0,176,224
31562,0,175,225
31563,0,174,226
31564,0,174,226
31565,0,225,175
31566,0,225,175
31567,0,176,224
31568,0,225,175
31569,0,225,175
31570,0,224,176
31571,0,224,176
31572,0,177,223
31573,0,177,223
31574,0,178,222
31575,0,222,178
31576,0,221,179
31577,0,221,179
31578,0,220,180
31579,0,220,180
31580,0,181,219
31581,0,181,219
31582,0,218,182
31583,0,181,219
31584,0,219,181
31585,0,218,182
31586,0,218,182
31587,0,183,217
31588,0,183,217
31589,0,216,184
31590,0,216,184
31591,0,215,185
31592,0,215,185
31593,0,186,214
31594,0,186,214
31595,0,213,187
31596,0,187,213
31597,0,214,186
31598,0,185,215
31599,0,185,215
31600,0,216,184
31601,0,184,216
31602,0,215,185
31603,0,215,185
31604,0,214,186
31605,0,186,214
31606,0,213,187
31607,0,213,187
31608,0,188,212
31609,0,213,187
31610,0,187,213
31611,0,188,212
31612,0,188,212
31613,0,187,213
31614,0,187,213
31615,0,212,188
31616,0,188,212
31617,0,187,213
31618,0,213,187
31619,0,214,186
31620,0,187,213
31621,0,214,186
31622,0,186,214
31623,0,187,213
31624,0,187,213
31625,0,188,212
31626,0,187,213
31627,0,187,213
31628,0,212,188
31629,0,212,188
31630,0,189,211
31631,0,189,211
31632,0,190,210
31633,0,211,189
31634,0,211,189
31635,0,190,210
31636,0,210,190
31637,0,209,191
31638,0,209,191
31639,0,192,208
31640,0,209,191
31641,0,209,191
31642,0,208,192
31643,0,192,208
31644,0,209,191
31645,0,191,209
31646,0,190,210
31647,0,209,191
31648,0,191,209
31649,0,190,210
31650,0,211,189
31651,0,189,211
31652,0,190,210
31653,0,189,211
31654,0,189,211
31655,0,188,212
31656,0,213,187
31657,0,213,187
31658,0,212,188
31659,0,212,188
31660,0,211,189
31661,0,189,211
31662,0,188,212
31663,0,187,213
31664,0,186,214
31665,0,215,185
31666,0,213,187
31667,0,188,212
31668,0,212,188
31669,0,188,212
31670,0,187,213
31671,0,186,214
31672,0,185,215
31673,0,215,185
31674,0,214,186
31675,0,187,213
31676,0,213,187
31677,0,212,188
31678,0,188,212
31679,0,213,187
31680,0,213,187
31681,0,188,212
31682,0,188,212
31683,0,187,213
31684,0,214,186
31685,0,186,214
31686,0,187,213
31687,0,214,186
31688,0,186,214
31689,0,187,213
31690,0,213,187
31691,0,212,188
31692,0,212,188
31693,0,189,211
31694,0,211,189
31695,0,190,210
31696,0,190,210
31697,0,211,189
31698,0,189,211
31699,0,188,212
31700,0,212,188
31701,0,189,211
31702,0,212,188
31703,0,212,188
31704,0,189,211
31705,0,188,212
31706,0,213,187
31707,0,213,187
31708,0,188,212
31709,0,212,188
31710,0,211,189
31711,0,211,189
31712,0,190,210
31713,0,190,210
31714,0,209,191
31715,0,191,209
31716,0,190,210
31717,0,211,189
31718,0,211,189
31719,0,190,210
31720,0,189,211
31721,0,188,212
31722,0,188,212
31723,0,211,189
31724,0,190,210
31725,0,210,190
31726,0,191,209
31727,0,191,209
31728,0,192,208
31729,0,191,209
31730,0,191,209
31731,0,208,192
31732,0,191,209
31733,0,210,190
31734,0,210,190
31735,0,209,191
31736,0,191,209
31737,0,192,208
31738,0,192,208
31739,0,193,207
31740,0,207,193
31741,0,194,206
31742,0,194,206
31743,0,207,193
31744,0,193,207
31745,0,206,194
31746,0,206,194
31747,0,205,195
31748,0,205,195
31749,0,196,204
31750,0,195,205
31751,0,205,195
31752,0,196,204
31753,0,205,195
31754,0,195,205
31755,0,204,196
31756,0,196,204
31757,0,203,197
31758,0,196,204
31759,0,196,204
31760,0,195,205
31761,0,194,206
31762,0,207,193
31763,0,208,192
31764,0,209,191
31765,0,209,191
31766,0,192,208
31767,0,191,209
31768,0,190,210
31769,0,189,211
31770,0,212,188
31771,0,188,212
31772,0,189,211
31773,0,189,211
31774,0,190,210
31775,0,166,234
31776,0,234,166
31777,0,167,233
31778,0,167,233
31779,0,232,168
31780,0,232,168
31781,0,169,231
31782,0,169,231
31783,0,170,230
31784,0,169,231
31785,0,168,232
31786,0,167,233
31787,0,166,234
31788,0,165,235
31789,0,165,235
31790,0,165,235
31791,0,235,165
31792,0,166,234
31793,0,234,166
31794,0,167,233
31795,0,167,233
31796,0,166,234
31797,0,235,165
31798,0,235,165
31799,0,234,166
31800,0,166,234
31801,0,234,166
31802,0,166,234
31803,0,165,235
31804,0,236,164
31805,0,164,236
31806,0,163,237
31807,0,238,162
31808,0,238,162
31809,0,163,237
31810,0,236,164
31811,0,164,236
31812,0,165,235
31813,0,164,236
31814,0,164,236
31815,0,163,237
31816,0,238,162
31817,0,162,238
31818,0,237,163
31819,0,163,237
31820,0,161,239
31821,0,161,239
31822,0,160,240
31823,0,159,241
31824,0,242,158
31825,0,159,241
31826,0,159,241
31827,0,240,160
31828,0,240,160
31829,0,161,239
31830,0,162,238
31831,0,161,239
31832,0,161,239
31833,0,160,240
31834,0,161,239
31835,0,161,239
31836,0,162,238
31837,0,161,239
31838,0,240,160
31839,0,162,238
31840,0,237,163
31841,0,163,237
31842,0,162,238
31843,0,163,237
31844,0,162,238
31845,0,162,238
31846,0,163,237
31847,0,237,163
31848,0,164,236
31849,0,164,236
31850,0,235,165
31851,0,165,235
31852,0,164,236
31853,0,237,163
31854,0,164,236
31855,0,163,237
31856,0,164,236
31857,0,164,236
31858,0,163,237
31859,0,238,162
31860,0,162,238
31861,0,239,161
31862,0,239,161
31863,0,162,238
31864,0,238,162
31865,0,163,237
31866,0,236,164
31867,0,236,164
31868,0,165,235
31869,0,165,235
31870,0,234,166
31871,0,234,166
31872,0,233,167
31873,0,233,167
31874,0,168,232
31875,0,168,232
31876,0,169,231
31877,0,169,231
31878,0,170,230
31879,0,230,170
31880,0,229,171
31881,0,229,171
31882,0,172,228
31883,0,171,229
31884,0,230,170
31885,0,170,230
31886,0,169,231
31887,0,169,231
31888,0,230,170
31889,0,170,230
31890,0,231,169
31891,0,231,169
31892,0,170,230
31893,0,230,170
31894,0,229,171
31895,0,171,229
31896,0,228,172
31897,0,172,228
31898,0,173,227
31899,0,227,173
31900,0,226,174
31901,0,226,174
31902,0,225,175
31903,0,225,175
31904,0,224,176
31905,0,224,176
31906,0,223,177
31907,0,177,223
31908,0,222,178
31909,0,178,222
31910,0,221,179
31911,0,221,179
31912,0,220,180
31913,0,180,220
31914,0,181,219
31915,0,220,180
31916,0,220,180
31917,0,219,181
31918,0,219,181
31919,0,218,182
31920,0,183,217
31921,0,183,217
31922,0,216,184
31923,0,216,184
31924,0,215,185
31925,0,185,215
31926,0,184,216
31927,0,216,184
31928,0,217,183
31929,0,183,217
31930,0,184,216
31931,0,217,183
31932,0,183,217
31933,0,218,182
31934,0,218,182
31935,0,217,183
31936,0,183,217
31937,0,216,184
31938,0,184,216
31939,0,215,185
31940,0,185,215
31941,0,186,214
31942,0,215,185
31943,0,185,215
31944,0,186,214
31945,0,215,185
31946,0,185,215
31947,0,216,184
31948,0,184,216
31949,0,185,215
31950,0,216,184
31951,0,184,216
31952,0,217,183
31953,0,183,217
31954,0,182,218
31955,0,218,182
31956,0,219,181
31957,0,219,181
31958,0,218,182
31959,0,182,218
31960,0,217,183
31961,0,183,217
31962,0,218,182
31963,0,182,218
31964,0,183,217
31965,0,218,182
31966,0,218,182
31967,0,183,217
31968,0,218,182
31969,0,182,218
31970,0,181,219
31971,0,220,180
31972,0,180,220
31973,0,221,179
31974,0,221,179
31975,0,220,180
31976,0,180,220
31977,0,179,221
31978,0,179,221
31979,0,220,180
31980,0,180,220
31981,0,179,221
31982,0,222,178
31983,0,222,178
31984,0,179,221
31985,0,222,178
31986,0,178,222
31987,0,221,179
31988,0,222,178
31989,0,178,222
31990,0,183,217
31991,0,184,216
31992,0,215,185
31993,0,216,184
31994,0,217,183
31995,0,182,218
31996,0,218,182
31997,0,184,216
31998,0,216,184
31999,0,183,217
32000,0,217,183
